id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
ORPHA:714399	Global developmental delay-dental enamel defects-ataxia syndrome	CTBP1-related neurodevelopmental disorder							714399	617915		
ORPHA:714404	Developmental delay-macrocephaly-corpus callosum dysgenesis-intellectual disability syndrome								714404	618286		
ORPHA:714429	Pseudo-TORCH syndrome type 3	Pseudo-TORCH syndrome associated to STAT2 mutation | STAT2-related pseudo-TORCH syndrome | PTORCH3 | Pseudo-TORCH syndrome-3							714429	618886		
ORPHA:714472	Inflammatory bowel disease-autoimmunity-sinopulmonary infections-lymphadenopathy syndrome	BACH2-related immunodeficiency-autoimmunity syndrome							714472	618394		
ORPHA:714413	9p23p22.2 microdeletion syndrome	Del(9)(p23)(p22.2) | Deletion 9p23p22.2 | Monosomy 9p23p22.2							714413			
ORPHA:714423	Infantile-onset inflammatory bowel disease-hearing loss-recurrent infections syndrome								714423			
ORPHA:715120	Hyperpituitarism	Pituitary hormone hypersecretion							715120			
ORPHA:715025	Spinal fast-flow vascular malformation	Spinal arteriovenous malformation | Spinal arteriovenous shunt							715025			
ORPHA:715128	Hemoglobin E-beta-thalassemia major								715128			
ORPHA:715125	Hemoglobin E-beta-thalassemia intermedia								715125			
ORPHA:714785	Unifocal sporadic venous malformation	Unifocal sporadic VM							714785			
ORPHA:714829	Immune checkpoint inhibitor-induced myositis	ICI-myositis							714829			
ORPHA:714806	Multifocal sporadic venous malformation	Multifocal VM							714806			
ORPHA:714726	Retroperitoneal arteriovenous malformation	Arteriovenous malformation of the retroperitoneum | Retroperitoneal AVM							714726			
ORPHA:714715	Pelvic arteriovenous malformation	Arteriovenous malformation of the pelvis | Pelvic AVM							714715			
ORPHA:714737	Diffuse capillary malformation with overgrowth	DCMO							714737			
ORPHA:714734	Sinus pericranii								714734			
ORPHA:714698	Fast-flow vascular malformation of the thoraco-abdominal-pelvic cavity	Arteriovenous malformation of the thoraco-abdominal-pelvic cavity							714698			
ORPHA:714692	Congenital disseminated pyogenic granuloma	CDPG							714692			
ORPHA:714709	Mediastinal arteriovenous malformation	Arteriovenous malformation of the mediastinum | Mediastinal AVM							714709			
ORPHA:714702	Abdominal arteriovenous malformation	Abdominal AVM | Arteriovenous malformation of the abdomen							714702			
ORPHA:715326	Spinal epidural arteriovenous malformation	E-AVM | SEDAVF							715326			
ORPHA:715331	Paraspinal arteriovenous malformation								715331			
ORPHA:715334	Unifocal peripheral venous malformation								715334			
ORPHA:715339	Multifocal peripheral venous malformation								715339			
ORPHA:715292	OBSOLETE: Brain pial arteriovenous fistula	OBSOLETE: Cerebral pial arterioveinous fistula | OBSOLETE: PAVF | OBSOLETE: Pial AVF							715292			
ORPHA:715302	OBSOLETE: Spinal pial arteriovenous fistula								715302			
ORPHA:715307	Acquired spinal dural arteriovenous fistula	DAVF | Spinal dural AVF							715307			
ORPHA:715318	Intracranial dural arteriovenous fistula	Dural AVF							715318			
ORPHA:715154	Low oxygen affinity alpha chain hemoglobin disease								715154			
ORPHA:715157	Low oxygen affinity beta chain hemoglobin disease								715157			
ORPHA:715284	Spinal cord arteriovenous malformation, nidus type	SCAVM							715284			
ORPHA:715135	Hemoglobin Lepore-beta-thalassemia intermedia								715135			
ORPHA:715140	Hemoglobin Lepore-beta-thalassemia major								715140			
ORPHA:715143	Heterozygous beta-thalassemia intermedia with supernumerary alpha-globin gene								715143			
ORPHA:715147	Low oxygen affinity hemoglobin disease								715147			
ORPHA:715701	Infant-type hemispheric glioma ROS1-altered								715701			
ORPHA:715697	Infant-type hemispheric glioma ALK-altered								715697			
ORPHA:715694	Infant-type hemispheric glioma NTRK-altered								715694			
ORPHA:715640	Rothmund-Thomson syndrome type 3	RTS3							715640	615789		
ORPHA:715635	Rothmund-Thomson syndrome type 4	RTS4							715635	620819		
ORPHA:715623	Motor incoordination-myopathy-respiratory insufficiency-progressive cerebellar atrophy syndrome	Morimoto-Ryu-Malicdan neuromuscular syndrome							715623	621010		
ORPHA:715466	Syndromic low resistance capillary malformation	Syndromic capillary malformation with fast-flow							715466			
ORPHA:715463	Low resistance capillary malformation	Capillary malformation with fast flow | Low resistance CM/CM with faster flow							715463			
ORPHA:715460	Syndromic geographic pattern capillary malformation								715460			
ORPHA:715453	Reticulated capillary malformation	Reticulate-CM | Telangiectatic capillary malformation							715453			
ORPHA:715446	Geographic pattern capillary malformation	GCM							715446			
ORPHA:715359	Isolated low resistance capillary malformation	Isolated capillary malformation with fast flow							715359			
ORPHA:715353	Isolated reticulated capillary malformation	Isolated telangiectatic capillary malformation							715353			
ORPHA:715345	Isolated geographic pattern capillary malformation	Isolated GCM							715345			
ORPHA:715923	Intraosseous venous malformation	Low-flow vascular malformation of the bone | IOVM							715923			
ORPHA:715950	Diffuse hemispheric glioma-H3 G34-mutant								715950			
ORPHA:715855	Acute exudative polymorphous vitelliform maculopathy	AEPVM							715855			
ORPHA:715862	Melanocytoma of the optic disc and optic nerve	Hyperpigmented magnocellular naevus | Magnocellular naevus							715862			
ORPHA:715845	Idiopathic acute exudative polymorphous vitelliform maculopathy	Idiopathic AEPVM							715845			
ORPHA:715850	Paraneoplastic acute exudative polymorphous vitelliform maculopathy	Paraneoplastic AEPVM							715850			
ORPHA:715757	Metameric fast-flow vascular malformation	Metameric AVF							715757			
ORPHA:715762	Unifocal fast-flow vascular malformation	Unifocal arteriovenous malformation							715762			
ORPHA:715744	Fast-flow vascular malformation of the central nervous system	Central nervous system fast-flow malformation | Fast-flow vascular malformation of the CNS							715744			
ORPHA:715750	Intracranial fast-flow vascular malformation	Intracranial AVM							715750			
ORPHA:715721	High-grade astrocytoma with piloid features								715721			
ORPHA:715724	Diffuse pediatric-type high-grade glioma-H3-wildtype-IDH-wildtype								715724			
ORPHA:715704	Infant-type hemispheric glioma MET-altered								715704			
ORPHA:716109	Global developmental delay-facial dysmorphism-brachydactyly syndrome	DDB1-related neurodevelopmental disorder | White-Kernohan syndrome							716109	619426		
ORPHA:716116	Global developmental delay-facial dysmorphism-hands and feet anomalies syndrome	CUL3-related neurodevelopmental disorder							716116	619239		
ORPHA:716195	Rare inflammatory choroidal disorder								716195			
ORPHA:716198	Rare paraneoplastic choroidal disorder								716198			
ORPHA:716201	Rare vascular choroidal disorder								716201			
ORPHA:716204	Rare neoplastic choroidal disorder								716204			
ORPHA:716207	Rare benign neoplastic choroidal disorder								716207			
ORPHA:716210	Rare malignant neoplastic choroidal disorder								716210			
ORPHA:716213	Rare isolated developmental choroidal disorder								716213			
ORPHA:716290	Rare predominantly chorioretinal disorder								716290			
ORPHA:716293	Rare non-progressive predominantly chorioretinal disorder								716293			
ORPHA:716296	Rare isolated non-progressive predominantly chorioretinal disorder								716296			
ORPHA:716299	Rare disorder with non-progressive predominantly chorioretinal disorder as a major feature	Rare syndromic non-progressive predominantly chorioretinal disorder							716299			
ORPHA:716304	Rare progressive predominantly chorioretinal disorder								716304			
ORPHA:716342	Rare disorder with progressive predominantly chorioretinal disorder as a major feature	Rare syndromic progressive predominantly chorioretinal disorder							716342			
ORPHA:716348	Rare isolated progressive predominantly chorioretinal disorder								716348			
ORPHA:716361	Rare progressive generalized retinal disorder								716361			
ORPHA:716358	Rare generalized retinal disorder								716358			
ORPHA:716367	Rare isolated non-progressive generalized retinal disorder								716367			
ORPHA:716364	Rare non-progressive generalized retinal disorder								716364			
ORPHA:716393	Rare disorder with non-progressive generalized retinal disorder as a major feature	Rare syndromic non-progressive generalized retinal disorder							716393			
ORPHA:716410	Rare isolated progressive generalized retinal disorder								716410			
ORPHA:716405	Rare disorder with progressive generalized retinal disorder as a major feature	Rare syndromic progressive generalized retinal disorder | Syndromic inherited retinal dystrophy | Syndromic IRD							716405			
ORPHA:716416	Rare progressive predominantly macular disorder								716416			
ORPHA:716413	Rare non-progressive predominantly macular disorder								716413			
ORPHA:716422	Rare disorder with non-progressive predominantly macular disorder as a major feature	Rare syndromic non-progressive predominantly macular disorder							716422			
ORPHA:716419	Rare isolated non-progressive predominantly macular disorder								716419			
ORPHA:716432	Rare isolated progressive predominantly macular disorder								716432			
ORPHA:716427	Rare disorder with progressive predominantly macular disorder as a major feature	Rare syndromic progressive predominantly macular disorder							716427			
ORPHA:716438	Rare progressive vitreoretinopathy								716438			
ORPHA:716435	Rare non-progressive vitreoretinopathy								716435			
ORPHA:716450	Rare non-progressive retinal vasculopathy								716450			
ORPHA:716455	Rare progressive retinal vasculopathy								716455			
ORPHA:716441	Rare isolated progressive vitreoretinopathy								716441			
ORPHA:716446	Rare disorder with progressive vitreoretinopathy disorder as a major feature								716446			
ORPHA:716742	Congenital myasthenic syndrome with kinetic defect	CMS with kinetic defect | Kinetic abnormalities of the AChR							716742			
ORPHA:716459	Rare disorder with progressive retinal vasculopathy as a major feature	Rare syndromic progressive retinal vasculopathy							716459			
ORPHA:716466	Rare isolated progressive retinal vasculopathy								716466			
ORPHA:716772	Congenital myasthenic syndrome with kinetic defect due to reduced ion channel conductance	CMS with kinetic defect due to reduced ion channel conductance							716772			
ORPHA:716758	Fast-channel congenital myasthenic syndrome	FCCMS | FCS | Fast-channel syndrome							716758			
ORPHA:716765	Slow-channel congenital myasthenic syndrome	SCCMS | SCS | Slow-channel syndrome							716765			
ORPHA:716825	Congenital myasthenic syndrome due to defects in endplate development and maintenance	Defect in endplate development and maintenance							716825			
ORPHA:716816	Congenital myasthenic syndrome with primary acetylcholine receptor deficiency	CMS with primary AChR deficiency | CMS with primary acetylcholine receptor deficiency | Primary AChR deficiency | Primary acetylcholine receptor deficiency							716816			
ORPHA:716899	Congenital myasthenic syndrome due to defective synaptic vesicles exocytosis	CMS due to defective synaptic vesicles exocytosis							716899			
ORPHA:716893	Congenital myasthenic syndrome due to defective synthesis or recycling of acetylcholine	CMS due to defective synthesis or recycling of ACh							716893			
ORPHA:716889	Congenital myasthenic syndrome due to defective axonal transport	Myosin 9a deficiency							716889	618198		
ORPHA:716881	Congenital myasthenic syndrome due to a sodium channel 1.4 defect	CMS due to a sodium channel 1.4 defect | Na channel myasthenia | Sodium channel myasthenia							716881	614198		
ORPHA:716917	Congenital myasthenic syndrome with mitochondrial defect	CMS with mitochondrial defect							716917			
ORPHA:716913	Congenital myasthenic syndrome associated with ubiquitously expressed proteins	CMS associated with ubiquitously expressed proteins							716913			
ORPHA:716908	Autosomal dominant congenital myasthenic syndrome due to defective synaptic vesicles exocytosis	Autosomal dominant CMS due to defective synaptic vesicles exocytosis							716908	616040		
ORPHA:716903	Autosomal recessive congenital myasthenic syndrome due to defective synaptic vesicles exocytosis	Autosomal recessive CMS due to defective synaptic vesicles exocytosis							716903			
ORPHA:717260	Rare genetic generalized retinal disorder								717260			
ORPHA:717257	Rare genetic predominantly chorioretinal disorder								717257			
ORPHA:717317	Rare genetic isolated progressive predominantly chorioretinal disorder								717317			
ORPHA:717321	Rare genetic progressive generalized retinal disorder								717321			
ORPHA:717324	Rare genetic isolated progressive generalized retinal disorder	Non-syndromic inherited retinal dystrophy | Non-syndromic IRD							717324			
ORPHA:717327	Rare genetic non-progressive predominantly macular disorder								717327			
ORPHA:717268	Circumscribed astrocytic glioma								717268			
ORPHA:717308	Rare genetic non-progressive predominantly chorioretinal disorder								717308			
ORPHA:717311	Rare genetic isolated non-progressive predominantly chorioretinal disorder								717311			
ORPHA:717314	Rare genetic progressive predominantly chorioretinal disorder								717314			
ORPHA:717342	Rare genetic progressive retinal vasculopathy								717342			
ORPHA:717345	Rare genetic isolated progressive retinal vasculopathy								717345			
ORPHA:717348	Rare genetic disorder with progressive retinal vasculopathy as a major feature	Rare genetic syndromic progressive retinal vasculopathy							717348			
